자격요건,우대조건,주요업무,복지
"['php', '8', '.', 'x', 'restful', 'api', '개발', '경험', 'oauth', '개발', '경험', 'mysql', '대', '용량', 'db', '처리', '경험', 'gitlab', 'firebase', 'mysql', 'php', 'apache', 'centos', 'nginx', 'restful', 'webservices']","['git', 'and', 'ci', 'cd', 'gitlab', 'es', '6', '&', 'node', '.', 'js', '개발', '경험', 'firebase', '서비스', '사용', '경험', 'centos', '7', '&', '8', '운영', '경험', 'slim', 'framework', '혹은', '모던', 'php', 'framework', '개발', '경험', 'k', '8', 's', 'docker', '운영', '경험']","['신규', '서비스', 'api', '개발', '기존', '서비스', '백엔드', '프로세스', '를', 'restful', 'api', '로', '전환', '기존', 'restful', 'api', '에', '대한', '유지', '보수', '진행', '절차', '서류', '전형', '기술', '인터뷰', '연봉', '협의', '최종', '합격', '지원', '자의', '기술', '적', '경험', '이', '당사', '의', '업무', '와', '효율', '적', '으로', '작용', '할지', '확인', '경력', '에', '따라', '3천만원', '~', '5천만원']","['사대', '보험', '연차', '및', '휴가', '경조사', '지원', '간식', '제공', '점심', '제공', '퇴근', '시간', '이후', '3시간', '이상', '연장', '근', '무시', '석식', '제공', '유연근무제', '코어', '타임', '10시', '~', '5시', '만', '지키고', '그', '외는', '자율', '생일', '휴가', '※', '기타', '사항', '8월', '송파구', '문정동', '으로', '이전', '예정', '지하철', '8', '호선', '문정역']"
"['php', '및', '관련', '웹', '기술', '에', '대한', '풍부한', '경험', '이', '있는', '개발자', '를', '찾고', '있습니다', '.', '2년', '이상', '의', '실무', '경력', '을', '보유', '하고', '있어야', '합니다', '..', '관계', '형', '데이터베이스', 'mysql', 'mariadb', '등', '의', '경험', '이', '있어야', '합니다', '.', 'html', 'css', 'javascript', '등', '의', '웹', '프론트엔드', '기술', '에', '대한', '이해도', '가', '필요합니다', '.', 'git', '을', '사용', '한', '소스코드', '관리', '를', '하실', '수', '있어야', '합니다', '.', 'github', 'gitlab', 'jira', 'android', 'linux', 'mysql', 'css', 'html', 'javascript', 'node', '.', 'js', 'php', 'c', 'aws', 'c', '++', 'docker', 'bootstrap', 'embedded', 'linux', 'qt', 'orcad', 'pads', 'kubernetes', 'vue', '.', 'js']","['bootstrap', '사용', '경험', '이', '있는', '개발자', 'restful', 'api', '개발', '경험', '이', '있는', '개발자', '하이브리드', '애플리케이션', '출시', '경험', '자']","['php', '를', '사용', '하여', '웹', '애플리케이션', '및', '웹사이트', '를', '개발', '유지', '및', '관리', '합니다', '.', '데이터베이스', '와의', '통합', '을', '위', '한', 'php', '기반', '의', '백엔드', '프론트엔드', '개발', '을', '담당', '합니다', '.', '기존', '시스템', '의', '기능', '추가', '및', '유지', '보수', '를', '위', '한', '작업', '을', '수행', '합니다', '.']","['4', '대', '보험', '+', '퇴직', '연금', '구정', '추석', '여름', '연말', '보너스', '+', '연', '1회', '이상', '인', '센티', '브', '사내', '식당', '중식', '제공', '석식', '제공', '야근', '시', '기술', '개발', '제안', '포상', '주차', '가능']"
"['springboot', '개발', '경력', '이', '5년', '이상', '또는', '그', '에', '준', '하는', '실력', '상용', '서비스', '개발', '및', '운영', '경험', 'restful', 'api', '대한', '설계', '가', '가능하', '신분', 'mysql', 'linux', '다룸', '에', '있어', '문제', '가', '없으', '신분', 'javascript', '개발', '경력', '5년', '이상', '또는', '그', '에', '준', '하는', '실력', 'html', '5', 'css', '3', '등', '웹', '표준', '에', '대한', '높은', '이해', 'vuejs', 'reactjs', 'jquery', '중', '1', '개', '이상', '자신있으', '신분', '사용자', '의', '관점', '에서', 'ui', '와', 'ux', '를', '고민', '하고', '개발', '할', '수', '있으신', '분', 'nan']","['백엔드', '프론트엔드', '모두', '관심', '이', '있거나', '또는', '모두', '가능하', '신분', 'aws', '기반', '클리', '우드', '개발', '환경', '에', '관심', '이', '있으', '신분', 'ci', 'cd', 'dev', 'ops', '가', '가능하거나', '경험', '이', '있으', '신분', 'android', '또는', 'ios', '개발', '이', '가능하거나', '관심', '이', '있으', '신분', 'jpa', '개발', '에', '능숙하', '신분', 'msa', '개발', '환경', '에', '관심', '이', '있으', '신분', 'git', 'bitbucket', 'trello', 'jenkins', '통합', '환경', '경험', '이', '있는', '분', '랜더링', '관련', '프론트', '최적화', '에', '관심', '이', '있으', '신분', '커머스', '에', '대한', '이해', '및', '관심', '이', '있는', '분', '본인', '의', '주된', '스킬', '이외', '의', '기술', '에도', '지속', '적', '으로', '관심', '을', '갖고', '도전', '하고자', '하는', '분', '팀', '과', '함께', '성장하며', '지식', '을', '공유', '하는', '문화', '를', '좋아하는', '분']","['자사', '커머스', '플랫폼', '개발', '커머스', '어드민', '개발', '인', '플루', '언', '서', '분석', '솔루션', '개발']","['필요', '에', '따라', '재택근무', '를', '실행', '하고', '있어요', '시차', '선택', '근무', '제도', '를', '운영', '중', '에', '있습니다', '편의점', '동네', '슈퍼', '부럽지', '않은', '간식', '들', '과', '음료', '커피', '음료', '가', '제공', '되고', '있어요', '.', '만약', '야근', '하게', '될', '경우', '식대', '를', '제공', '해', '드리고', '있어요', '.', '최신', '형', '노트북', '과', '4', 'k', '듀얼모니터', '를', '새로', '구입', '하', '여', '제공', '하고있습니다', '.', '업무', '관련', '도서', '및', '자기계발', '비', '를', '지원', '해', '드리고', '있어요', '.', '4', '대', '보험', '과', '매년', '진행', '되는', '연봉', '협상', '은', '너무', '당연하니까', '생략', '할게요', '!', '프리미엄', '종합', '건강검진', '을', '지원', '하고', '있어요', '.', '각종', '경', '조휴', '가', '및', '경', '조금', '지원', '하고', '있어요', '.', '자유롭게', '사용', '가능한', '연차', '제도', '!', '휴가', '신청서', '작성', '하지', '않아도', '되요', '~!', '복지', '몰을', '통한', '자사', '제품', '을', '직원', '가로', '구매', '가능', '~!']"
"['컴퓨터공학', '전공자', '로서', 'it', '업계', '10년', '이상', '의', 'software', '개발', '경력', '박사', '급', '은', '5년', '이상', 'data', 'structure', '및', '알고리즘', '을', '활용', '한', '수준', '급', '의', '문제해결', '역량', '최소', '1', '개', '이상', '의', '프로그래밍', '언어', '를', '통한', '소프트웨어', '개발', '기술', '개발', '언어', '무관', '대', '용량', '시스템', '디자인', '경험', '※', '이력서', '는', '실리콘밸리', '본사', '에서도', '리뷰', '되기', '때문', '에', '영', '문', '이력서', '를', '제출', '해', '주셔야', '접수', '가', '가능합니다', '.', 'nan']","['분산', '시스템', '환경', '문제', '진단', '기술', '대', '용량', '데이터', '및', '실시간', '이벤트', '스트리밍', '처리', '경험', '클라우드', '및', '빅데이터', '플랫폼', '경험', 'aws', 'gce', 'dateflow', 'spark', '등']","['end', 'user', 'product', '고객', '및', '파트너', '를', '위', '한', '서버', 'api', '모바일', 'sdk', '및', '웹서비스', '설계', '및', '구현', 'large', 'scale', 'server', '초당', '수백만', '개', '의', '요청', '을', '처리', '하는', '서버', '측', '코드', '구현', 'digital', 'marketplace', '고객', '및', '파트너', '가', '직접', '설계', '할', '필요없는', 'on', 'platform', '광고', '기능', '구현', '제품', '추천', '스폰서', '광고', '등']","['입사', '시', '주식', '연', '계', '형', '보상', 'rsu', '지급', '완전', '자율', '출퇴근', '제', '무제한', '휴가', '점심', '도시락', '및', '저녁', '식사', '비용', '제공', '자기계발', '비', '체력', '단련', '비', '재택', '점심', '비', '주중', '교통비', '등', '별', '도지원']"
"['html', 'css', 'jquery', 'php', 'mysql', 'mysql', 'html', 'php', 'sql']","['스스로', '문제', '를', '정의', '하고', '해결', '가능하신', '분', '동', '종업', '계', '웹', '에이전시', '경험', '있으신', '분', '고도', '몰', '퍼스트', '몰', '튜닝', '경험', '있으신', '분', '각종', 'api', '연동', '경험', '많으신', '분']","['고도', '몰', '5', '디자인', '수정', '고도', '몰', '5', '커', '스텀', '튜닝', '개발', 'mysql', '데이터', '추출', '및', '가공', 'etl']","['근로기준법', '준수', '연차', '제공', '생일', '선물', '제공', '정확한', '출퇴근', '명절', '선물', '지급', '단색', '제품', '직원', '가', '할인', '제공', '4', '대', '보험', '적용', '국민연금', '고용', '보험', '산재', '보험', '건강', '보험', '듀얼모니터', '및', '업무', '에', '필요한', '장비', '최신', '사향', '으로', '제공', '자율', '복장', '청년', '내일', '채움', '공제', '업무', '관련', '교육비', '지원', '커피', '및', '스낵', '제공']"
"['학력', '학력', '무관', '경력', '경력', '15년', '이상', 'git', 'github', 'mysql', 'html', 'javascript', 'sql', 'docker', 'spring', 'framework', 'jpa']","['리더쉽', '소유자', '관련', '학과', '전공자']","['프로젝트', '관리']","['4', '대', '보험', '도서', '구입', '비', '지원', '자격증', '취득', '지원', '교육비', '지원', '자기', '계발', '비', '지원', '본인', '학자금', '연차', '반', '차', '장기', '근속', '자', '포상', '우수', '사원', '포상', '건강', '검진', '직원', '대출', '제도', '저녁식사', '제공', '각종', '경조사', '지원', '사내', '동호회', '운영', '장기', '근속', '수당', '간식', '제공', '음료', '제공', '차', '커피', '탄력', '근', '무제']"
"['프론트엔드', '개발', '경력', '5년', '이상', '혹은', '그', '에', '준', '하는', '역량', '을', '보유', '하신', '분', 'next', '.', 'js', 'react', '.', 'js', '을', '활용', '한', '개발', '경험', '이', '있으신', '분', 'server', 'side', 'rendering', '에', '대한', '이해도', '가', '높으신', '분', 'typescript', '를', '이용', '한', 'javascript', '정적', '타입', '분석', '에', '대한', '이해', '가', '깊은', '분', '좋은', '사용자', '경험', '에', '대해', '지속', '적', '으로', '고민', '하는', '분', '협업', '에', '익숙하고', '다양한', '직', '군', '과의', '커뮤니케이션', '이', '원활한', '분', 'bitbucket', 'react', 'typescript', 'aws', 'next', '.', 'js']","['우대', '사항', '소규모', '프로젝트', '리딩', '경험', '이', '있는', '분', '하나', '의', '온전', '한', '웹', '서비스', '를', '만들어', '본', '경험', '이', '있으신', '분', '요구사항', '을', '일반', '화하여', '컴포넌트', '나', '라이브러리', '를', '제작', '한', '경험', '이', '있는', '분', 'aws', 'gcp', 'vercel', 'netlify', '등', '을', '사용', '해', '프론트엔드', 'ci', 'cd', '를', '설계하거나', '구축', '한', '경험', '이', '있으신', '분', '코드', '성능', '개선', '등', '지속', '적', '인', '성장', '을', '추구', '하는', '분', '기술', '스택', '코어', 'react', 'nextjs', 'typescript', '상태', '관리', 'react', 'query', 'recoil', '스타', '일링', 'emotion', 'ci', 'cd', 'bitbucket', 'pipelines', 'vercel', 'aws', '디자인', '시스템', 'storybook', '채용', '절차', '채용', '기간', '상시', '채용', '절차', '서류', '접수', '1', '차', 'fit', '면접', '2', '차', '직무', '면접', '면접', '결과', '채용', '면접', '은', '대면', '면접', '입니다', '.', '제출', '서류', '자기', '소개', '서', '이력서', '포트폴리오', '이력서', '양식', '은', '자유', '이며', '지원', '하신', '분', '을', '표현', '할', '수', '있는', '무엇', '이든', '상관', '없습니다', '.', '제', '출처', '온라인', '지원', '근무', '조건', '급여', '면접', '후', '협의', '근무', '형태', '정규직', '수습', '기간', '6', '개월', '수습', '기간', 'mom', '에', '합류', '하신', '후', '6', '개월', '동안', 'mom', '이', '시간', '과', '노력', '을', '투자', '할', '수', '있는', '적합한', '회사', '인지', '같이', '일', '하고', '싶은', '사람', '들', '인지', 'fit', '을', '확인', '하는', '시간', '을', '갖습니다', '.', '이', '기간', '에도', '급여', '및', '복리', '후생', '은', '100%', '동일합니다', '.', '근무', '위치', '경기도', '성남시', '수정구', '대왕판교로', '815', '기업', '지원', '허브', '802', '호', '774', '호']","['디자인', '팀', '과', '협업', '하여', '소프트웨어', '의', '접근성', '이', '엔드', '유저', '에게', '가장', '높을', '수', '있게', '설계', '기획', '및', '개발', '하는', '업무', '사용자', '문제', '해결', '을', '위', '한', '신규', '피처', 'feature', '개발', '에', '관', '한', '논의', '에', '참여', 'b', '2', 'b', '서비스', '를', '사용자', '와', '가장', '가깝게', '이해', '하고', '프론트엔드', '를', '개발', '하는', '업무', '확장', '성', '생산', '성', '안정', '성', '을', '고려', '하여', '서비스', '주요', 'feature', 'api', 'web', 'fe', 'view', '포함', '설계', '구현', '운영']","['장비', '지원', '맥북', '+', '듀얼모니터', '+', '그', '외', '필요', '장비', '를', '지원', '합니다', '.', '연차', '24일', '지원', 'mom', '은', '맡은', '역할', '을', '해낸다면', '절대', '누구', '의', '눈치', '도', '보지', '않고', '휴가', '를', '떠나야', '합니다', '.', '유연', '근무', '지원', '시차', '출퇴근', '제', '를', '시행', '하고', '있습니다', '.', '협업', '시간', '11시', '~', '4시', '에', '팀', '과', '마주', '하면', '됩니다', '.', '재택근무', '주', '2회', '도', '가능합니다', '.', '원활한', '협업', '과', '의사소통', '만', '필요합니다', '.', '주', '차비', '주거지', '원', '비', '지원', '주', '차비', '또는', '주거지', '원', '비', '를', '매월', '15만원', '지원', '합니다', '.', '교육', '지원', '업무', '에', '필요한', '온라인', '오프라인', '교육', '을', '지원', '합니다', '.', '건강검진', '지원', '건강', '을', '지키는건', 'mom', '의', '의무', '!', '정밀', '건강검진', '연', '1회', '지원', '합니다', '.', '장기', '근속', '지원', '1년', '뒤', '엔', '가볍게', '호캉스', '3년', '뒤', '엔', '편하게', '제주도', '5년', '뒤', '엔', '신나게', '해외', '로', '떠날', '수', '있게', '회사', '에서', '지원', '합니다', '.', '10년', '뒤', '엔', '1년', '유급', '휴가', '를', '지원', '합니다', '.', '경조사', '지원', '명절', '에는', '10만원', '상품권', '을', '지원', '합니다', '.', '결혼', '출산', '부고', '등', '해당', '경조사', '에', '유급', '휴가', '와', '경', '조', '사비', '를', '지원', '합니다', '.', '기타', '단체', '보험', '질병', '상해', '가입', 'stock', 'option', '채용', '시', '협의']"
"['java', '및', '객체지향', '프로그래밍', '개발', '실무', '3년', '이상의', '역량', '을', '보유', '하신', '분', 'mvc', 'framework', '기반', '의', '웹', '서비스', '나', 'restful', 'api', '개발', '경험', '이', '있으신', '분', 'spring', '프레임', '웍', '을', '이용', '한', 'web', 'application', '개발', '경험', '이', '3년', '이상', '있으신', '분', 'rdbms', 'mysql', '등', '를', '이해', '하고', '비즈니스', '데이터', '를', '모델링', '해', '본', '경험', '이', '있으신', '분', '능동', '적', '이고', '긍정', '적', '인', '마인드', '를', '소유', '하신', '분', 'git', 'mysql', 'java', 'javascript', 'python', 'aws', 'docker', 'jsp', 'jpa']","['전기', '전자공학', '컴퓨터', '시스템', '공학', '정보처리기사', 'git', 'redis', 'mysql', 'or', 'mariadb', '사용', '경험', '자', 'linux', '운용', '경험', '자']","['서비스', '또는', '상품', '호텔', '병원', '등', '의', '인포테인먼트', 'iot', '솔루션', '개발', '내용', '1', '.', '병상', 'tv', '솔루션', '개발', '기존', '호텔', '솔루션', '활용', 'or', '새로운', '개발', '2', '.', 'ai', 'bigdata', '관련', 'iot', '센서', '를', '이용', '한', '도시', '지하', '수조', '의', '수심', 'data', '를', '모니터링', '하여', '침수', '등', '위험', '지역', '사전', '인지', '시스템', '참조', '내용', '현재', '호텔', 'tv', 'iot', '솔루션', '이', '완성', '되어', '있음', 'jsp', 'spring', '으로', '개발', '병원', 'tv', '솔루션', '의', '경우', '호텔', '과', '거의', '유사한', '구도', '.', '호텔', '소스', '를', '활용', '하여', '개발', '하', '거나', '신규', '개발', '도', '고려', '중', 'node', '.', 'js', '등', '모니터링', '시스템', '은', '신규', '개발', '진행중']","['장기', '근', '속', '휴가', '2', '주', '~', '2', '개월', '해외', '워크샵', '생일', '상품권', '등', 'pm', 'pl', '급', '사', '이닝', '보너스', '5', '백', '~', '1천만', '지급']"
"['경력', '3년', '이상', '경력', '7년', '이상', 'java', 'servlet', 'jsp', '개발', '경험', '필수', 'javascript', 'css', '를', '이용', '한', '반응', '형', 'ui', '인터페이스', '개발', '경험', '필수', 'mysql', 'java', 'servlets', '알고리즘', '설계', 'api', '개발', '병렬', '프로그래밍', 'jsonapi']","['jquery', '를', '제외', '한', '외부', '라이브러리', '의존', '없이', '개발', '가능한', '분', 'groovy', 'gradle', '중', '하나', '이상', '능', '숙자', 'database', 'sql', '및', '운영', '경험', '자', '컴퓨터', '공학', '및', 'it', '관련', '전공자']","['모바일', '앱', '분석', '서비스', '백엔드', '개발', '기능', '업그레이드', '제품', '명', 'appreneur', '제품', '소개', '미국법', '인', 'https', 'www.nestpia.com']","['연차', '1시간', '단위', '사용', '주', '40시간', '유연근무제', '출근시간', '오전', '8시', '~', '11시', '탄력', '적', '운용', '경', '조휴', '가', 'refresh', '휴가', '지원', '점심식사', '제공', '기념일', '선물', '지급', '생일', '결혼기념일', '명절', '선물', '지급', '창립', '기념일', '휴무', '업무', '관련', '자격증', '취득', '시', '지원', '업무', '관련', '도서', '구입', '시', '도서', '비', '지원']"
"['경력', '무관', '학력', '무관', 'rest', 'api', '에', '대한', '구축', '및', '활용', '경험', 'node', '.', 'js', 'express', '.', 'js', 'react', '.', 'js', '등', '개발', '스택', '에', '대한', '이해', 'd', '3', '.', 'js', 'chart', '.', 'js', '등', '다양한', '시각', '화', '라이브러리', '를', '활용', '한', '데이터', '시각', '화', '경험', 'expressjs', 'node', '.', 'js', 'react', '.', 'js']","['스타트업', '경험', '경력', '스스로', '아이디어', '를', '도출', '해', '서비스', '를', '개발', '한', '경험', '개발', '에', '대해', '외국인', '과', '흥미롭게', '논의', '할', '수', '있는', '정도', '의', '외국어', '실력']","['3', 'd', '기반', '화장품', '제조', '플랫폼', 'mayk', '고도화', '한국', '동남아', '크로스', '보더', '이커머스', '플랫폼', 'seoul', '4', 'pm', '고도화', '메이코', '더스', '업무', '콘솔', '고도화']","['주', '35시간', '근무', '과학기술인공제회', '복지', '혜택', '전체', '이용', '가능', '아기자기한', '셀프', '인테리어', '사무실', '맛있는', '점심', '지원', '업무', '시간', '내', '에', '끝나는', '소고기', '중심', '의', '회식', '24시간', '마실', '수', '있는', '생맥주', '기계', '이용', '가능', '심리상담', '외국어', '교육', '등', '적극', '지원']"
"['개발', '3년', '이상', '또는', '그', '에', '준', '하는', '역량', 'mysql', '설계', '및', '개발', '경험', '보유', '자', 'javascript', 'jquery', 'ajax', '숙련', '자', 'linux', '활용', '가능', '자', 'linux', 'mysql', 'javascript', 'php', 'jquery', 'css', '3']","['컴퓨터', '시스템', '공학', '전공자', '유관', '업무', '경력', '자', 'linux', '숙련', '자', 'xml', 'xslt', '개발', '경험', '보유', '자']","['플랫폼', '개발', '및', '유지', '보수', '서비스', '고도화', '신', '기술', '연구', '및', '개발', '서비스', '적용']","['급여', '제도', '퇴직', '연금', '4', '대', '보험', '인', '센티', '브', '제도', '휴가', '제도', '연차', '안식', '월', '패밀리', '데이', '근무', '환경', '휴게실', '운영', '커피', '및', '각종', '음료', '안마', '의자', '탁구', '대', '공기청정기', '지', '원금', '각종', '경조사', '에', '경조', '휴가', '경', '조', '사비', '경', '조', '화환', '지원', '문화생활', '교통', '출퇴근', '문화', '생활비', '통신비', '지원', '자녀', '학자금', '자녀', '를', '둔', '임', '직원', '을', '대상', '으로', '유치원', '초', '중고', '대입', '입학', '금', '및', '교육비', '분기', '별', '지급', '교육제도', '도서', '구입', '비', '지원', '직무', '관련', '교육비', '지원', '포상', '제도', '우수', '사원', '포', '상금', '장기', '근속', '축하', '금', '인', '센티', '브', '트립']"
"['2년', '이상', '의', '웹', '백엔드', '실무', '경험', '또는', '그', '에', '상응', '하는', '실력', '보유', 'python', 'django', '에', '대한', '전반', '적', '인', '기본', '지식', '보유', '사용자', '의', '관점', '에서', '서비스', '를', '설계', '하고', '구축', '할', '수', '있는', '능력', '보유', 'github', '활용', '한', '프로젝트', '관리', '가', '가능하신', '분', 'jira', 'slack', 'figma', 'notion']","['팀', '프로젝트', '를', '통한', 'turn', 'key', '프로젝트', '경험', '이', '있으', '신분', 'aws', '을', '활용', '한', '인프라', '구축', '경험', '이', '있으', '신분', '다양한', '프레임워크', '경험', '을', '통해', '자기', '발전', '에', '대한', '욕구', '를', '보유', '하신', '분', 'front', 'end', '개발자', '와', '협업', '한', '경험', '과', '서버', '업무', '에', '대한', '이해도', '가', '있으신', '분', 'fullstack', '개발', '경험', '혹은', 'front', 'end', '에', '대한', '기본', '적', '인', '이해', '가', '있으신', '분']","['python', 'django', 'framework', '를', '활용', '한', '다양한', '서비스', '로직', '구현', '이', '가능합니다', '.', '재사용', '이', '가능한', '보일러', '플레이', '트', '를', '활용', '하여', '효율', '적', '인', '개발', '방식', '학습', '하고', '있습니다', 'aws', 'eb', '를', '활용', '한', 'ci', 'cd', '세팅', '및', '구현', '방식', '을', '통해', '인프라', '의', '전반', '적', '인', '지식', '을', '습득', '할', '수', '있습니다', 'front', 'end', '팀', '과', '소통', '하여', '다양한', '서비스', '로직', '을', '고민', '하고', '구현', '하고', '있습니다', '사용', '기술', '스택', '▶', 'python', 'django', 'aws', 'postgresql']","['망원역', '합정역', '도보', '5분', '거리에', '위치', '한', '사무실', '4', '층', '규모', '의', '오피스', '를', '전부', '사용', '해요', '유연한', '출퇴근', '제도', '09시', '~', '10시', '사이', '출근', '자유롭게', '사용', '가능한', '휴가', '연차', '제도', '개인', '별', '점심', '식대', '법인', '카드', '지원', '월', '22만원', '한도', '최신', '형', '업무', '장비', '및', '듀얼모니터', '제공', '스터디', '유료', '강의', '등', '을', '포함', '한', '실무', '자의', '성장', '지원', '매월', '마지막', '주', '목요일', '컬쳐', '데이', '활동', '비', '지원', '이외', '다양한', '문화', '복지', '라운지', '공간', '다과', '및', '커피', '제공', '생일', '자', '조기', '퇴근', '등']"
"['기본', '적', '인', '웹', '개발', '지식', 'html', 'css', 'javascript', '소유자', 'github', 'android', 'angularjs', 'ios', 'linux', 'react', 'vuejs', 'asp', 'asp', '.', 'net', 'html', 'java', 'javascript', 'sql', 'jsp']","['컴퓨터공학', '또는', '유관', '전공자', '하이브리드', '앱', '경험', '자', 'vuejs', 'angular', 'react', '등', '의', '프론트엔드', '프레임워크', '경험', '자']","['웹', '솔루션', '개발', '운영', '플랫폼', '사업', '개발']","['매월', '가정', '의', '날', '조기', '퇴근', '자율', '출근', '제', '간식', '음료', '제공', '자기계발', '비', '지원', '도서', '구입', '비', '지원', '건강검진', '지원', '우수', '사원', '포상', '장기', '근속', '자', '포상', '통신비', '지원', '생일', '결혼기념일', '격려', '금', '자녀', '출산', '입학', '격려', '금', '각종', '경조사', '지원', '선택', '형', '복리', '후생', '비', '지원']"
"['java', '언어', '에', '능숙하신', '분', 'spring', 'framework', 'spring', 'boot', '개발', '역량', '을', '보유', '하신', '분', 'mysql', 'redis', '개발', '역량', '을', '보유', '하신', '분', 'git', '등', '의', 'scm', '을', '통한', '협업', '경험', '이', '있는', '분', '강한', '자율성', '과', '책임감', '을', '보유', '하신', '분', '함께', '성장하고', '배우는', '것', '에', '가치', '를', '두는', '진취', '적', '인', '자세', '를', '보유', '하', '신분', '문제', '를', '스스로', '정의', '하고', '해결', '할', '수', '있는', '분', 'git', 'github', 'mysql', 'react', 'redis', 'java', 'aws', 'spring', 'framework', 'ibatis', 'spring', 'boot']","['msa', '환경', '에서의', '개발', '경험', '을', '보유', '하신', '분', 'redis', '개발', '경험', '을', '보유', '하신', '분', 'aws', '사용', '경험', '자']","['java', '&', 'spring', 'framework', '기반', '백엔드', '시스템', '개발', '및', '운영', '후', '즈', '팬', 'whosfan', '서비스', '대', '용량', '트래픽', '처리', '를', '위', '한', '시스템', '및', '인프라']","['개인', '장비', '듀얼', '모니터', '노트북', '마우스', '키', '보드', '모니터', '지원', '식사', '간식', '중식', '제공', '연차', '휴가', '자율', '휴가', '제', '근무', '형태', 'am', '10', 'pm', '07', '보험', '의료', '종합', '검진', '제공', '4', '대', '보험']"
"['java', '로', '서버', '개발', '실무', '경험', '과', '지식', 'db', '개발', '경험', 'typescript', 'angular', 'vue', '.', 'js', '로', '의', '개발', '경험', 'reactive', 'programming', '의', '개발', '경험', '실무', '경력', '3년', '5년', '7년', '이상', 'sketch', 'asana', 'git', 'android', 'ios', 'mysql', 'java', 'kotlin', 'swift', 'aws', 'spring', 'framework', 'intellij', 'idea']","['c', '++', 'ndk', '의', '개발', '경험', 'spring', 'webflux', '의', '개발', '경험', 'aws', '환경', 'ubuntu', '에서의', '서버', '인프라', '관리', '경험', '동영상', '스트리밍', '서비스', '구현', '개발', '경험', '일본어', '회화', '가능', '자']","['web', 'app', '관리자', '용의', '콘텐츠', '매니지먼트', '시스템', '개발', '콘텐츠', '동영상', '라디오', '등', '스트리밍', '라이브', '서비스', '구현', '콘텐츠', '와', '회원', '의', 'crud', '개발', '서버', '의', 'rest', 'api', '개발']","['서울', '도쿄', '근무', '지', '선택', '가능', '연봉', '5천만원', '이상', '주', '1회', '출근', '및', '재택근무', '활용']"
"['3년', '이상', '의', 'front', 'end', '개발', '경력', 'react', '사용', '경험', 'git', '버전', '관리', 'git', 'github', 'linux', 'mongodb', 'mysql', 'react', 'redis', 'javascript', 'kotlin', 'sql', 'swift', 'go', 'docker', 'ec', '2', 'restful', 'webservices', 'cocoa', 'touch', 'restful', 'architecture', 'react', '.', 'js']","['블록', '체인', '및', '암호', '화', '페', '분야', '에', '관심', '이', '있으신', '분', '본인', '의', '의사', '를', '분명하게', '어필', '할', '수', '있고', '소통', '을', '즐겨하는', '분', 'react', '사용', '경험', '웹', '성능', '측정', '및', '개선', '경험', '원활한', '영어', '커뮤니케이션', '주도', '적', '으로', '맡아서', '개발', '할', '수', '있는', '분']","['react', '기반', '웹', '개발']","['삼성역', '에서', '도보', '5분', '내', '에', '위치', '하여', '출퇴근', '이', '편합니다', '.', '자율', '출퇴근', '제로', '업무', '시간', '을', '유연하게', '사용', '할', '수', '있습니다', '.', '성장', '을', '위해', '업무', '에', '필요한', '도서', '및', '교육비', '를', '지원', '합니다', '.', '연차', '사용', '이', '자유롭습니다', '눈치', 'x', '.', '야근', '시', '석식', '제공', '택시', '비', '지원', '및', '야근', '수당', '이', '지급', '됩니다', '.', '수평', '적', '기업', '문화', '를', '가지고있습니다', '.']"
"['spring', 'framework', '기반', '의', '웹', '서비스', '개발', '경력', '3년', '이상', 'mysql', '기반', '의', 'data', '설계', '및', 'sql', '작성', '에', '능숙하신', '분', 'ajax', 'jquery', 'javascript', '활용', '가능하신', '분', 'linux', 'system', '및', 'web', '서비스', '구조', '에', '대한', '기본', '지식', '을', '보유', '하신', '분', '능동', '적', '인', '업무', '수행', '과', '적극', '적', '이고', '명확한', '커뮤니케이션', '이', '가능하신', '분', '주요', '기술', '스택', 'java', 'jsp', 'spring', 'framework', 'mybatis', 'linux', 'apache', 'tomcat', 'mysql', 'elasticsearch', 'aws', 'ec', '2', 's', '3', 'rds', 'cf', 'ses', 'elb', 'waf', '등', 'nan']","['하나', '이상', '의', '온라인', '서비스', '설계', '및', '구축', '운영', '까지', '모두', '경험', '하신', '분', 'aws', '활용', '및', '서비스', 's', '3', 'ses', '등', '연동', '경험', '이', '있으신', '분', 'elasticsearch', '기반', '검색', '서비스', '구축', '및', '운영', '경험', '이', '있으신', '분', '온라인', '서비스', '보안', '에', '대한', '이해', '가', '있으신', '분']","['자사', '온라인', '서비스', '의', '웹', '웹앱', '백오피스', '개발', '및', '운영']","['시차', '출근', '제', '중소기업', '청년', '소득세', '감면', '해당', '자', '청년', '내일', '채움', '공제', '가입', '해당', '자', '명절', '상여', 'kpi', '달성', '률', '에', '따른', '인', '센티', '브', '지급', '생일', '선물', '지급', '식대', '및', '교통비', '지급', '매주', '금요일', '2시간', '단축', '근무', '연차', '반', '차', '반', '반', '차', '휴가', '사용', '장기', '근속', '휴가', '비', '연차', '3일', '추가', '지급', '간식', '제공']"
