대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
development-tools,IT Networking Fundamentals,Easy CLI Live server setup for node localhost,초급자,무료,,,,영어,https://www.udemy.com/course/localhost/
development-tools,Git,Crash Course on Git & GitHub for Personal Projects,초급자,무료,,,,영어,https://www.udemy.com/course/crash-course-on-git-github-distributed-version-control/
development-tools,Developer Tools,Kube By Example - Spring Boot on Kubernetes,모든 수준,무료,,,,영어,https://www.udemy.com/course/kube-by-example-spring-boot-on-kubernetes/
development-tools,Docker,"Getting Started with Java, Maven, Spring Boot, and Docker",초급자,무료,,,,영어,https://www.udemy.com/course/java-maven-spring-boot-docker-starter-course/
development-tools,Google Cloud Functions,GCP Serverless Functions,초급자,무료,,,,영어,https://www.udemy.com/course/gcp-serverless-functions/
development-tools,Salesforce,Salesforce Flows Basics (Record Triggered - AFTER FLOW),초급자,무료,,,,영어,https://www.udemy.com/course/salesforce-flows-basics-by-sfdc-khan-2/
development-tools,D3.js,How To Make A Pie Chart With D3.js,초급자,무료,,,,영어,https://www.udemy.com/course/how-to-make-a-pie-chart-with-d3js/
development-tools,Salesforce Administration,Salesforce Flows Basic (SCREEN FLOW) - Part 1,초급자,무료,,,,영어,https://www.udemy.com/course/salesforce-screen-flow-part-1/
development-tools,UiPath,Automating SAP Operation with UiPath StudioX,모든 수준,무료,,,,영어,https://www.udemy.com/course/rpa-automating-sap-with-uipath-studiox/
development-tools,Kubernetes,Continuous Delivery with Kubernetes and Octopus Deploy,중급자,무료,,,,영어,https://www.udemy.com/course/continuous-delivery-with-kubernetes-and-octopus-deploy/
development-tools,Git,Git Crash Course: Version Control For Software Developers,초급자,무료,,,,영어,https://www.udemy.com/course/git-and-github-crash-course-version-control-for-software-developers/
development-tools,Data Science,R and Python coding with Prython,초급자,무료,,,,영어,https://www.udemy.com/course/r-and-python-coding-with-prython/
development-tools,Entrepreneurship Fundamentals,No-Code Discovery,초급자,무료,,,,영어,https://www.udemy.com/course/no-code-discovery/
development-tools,ChatGPT,ChatGPT for .NET developers,모든 수준,무료,,,,영어,https://www.udemy.com/course/chatgpt-for-dotnet-developers/
development-tools,App Development,Create your first application with a Low-Code tool v18,초급자,무료,,,,영어,https://www.udemy.com/course/first-steps-with-genexus-18/
development-tools,Linux,Quickstart Software Development with DevTerm,초급자,무료,,,,영어,https://www.udemy.com/course/software-development-with-devterm/
development-tools,Software Practices,Developing PDF Solutions with ByteScout,모든 수준,무료,,,,영어,https://www.udemy.com/course/developing-pdf-solutions-with-bytescout/
development-tools,Node.Js,Node: De cero a experto,초급자,"₩219,000",,29시간 주문형 동영상,"배울 내용
Crear backend server
Crear servicios REST
Subir y administrar archivos en el servidor
Json web tokens
Despliegues en Heroku
Despliegues en Github y Git
Crear aplicaciones usando sockets
Aprender Y reforzar tu conocimiento de Node
Mucho más
Aplicaciones de consola",스페인어,https://www.udemy.com/course/node-de-cero-a-experto/
development-tools,GitHub,GIT+GitHub: Todo un sistema de control de versiones de cero,모든 수준,"₩219,000",,12시간 주문형 동영상,"배울 내용
Una base sólida de Git
Conocimiento necesario para trabajar en equipo en proyectos de diseño y/o desarrollo de aplicaciones
Conocer y utilizar GitHub para mantener un repositorio remoto seguro
Uso de GitHub para administración de proyectos
Uso de Wikis, Proyectos, GitHub Pages
Aprender a trabajar de forma colectiva en el mismo proyecto",스페인어,https://www.udemy.com/course/git-github/
development-tools,Docker,Docker: Ferramenta essencial para Desenvolvedores,모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Utilizar containers para simplificar seus processos
Criar imagens com seus produtos
Publicar suas imagens em ambientes na nuvem, seja para distribuição ou execução dos serviços
Gerenciar conjuntos de micro serviços
Utilizar ferramentas diversas de integração contínua baseado em containers",포르투갈어,https://www.udemy.com/course/curso-docker/
development-tools,Git,Git y GitHub Completo Desde Cero ACTUALIZADO,모든 수준,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Hacer uso del sistema de control de versiones Git.
Usar GitHub para compartir y sincronizar los repositorios de Git.
Trabajar en equipo mediante las herramientas que ofrece GitHub.
Cómo resolver errores comunes al usar Git",스페인어,https://www.udemy.com/course/git-y-github-completo-desde-cero/
development-tools,Docker,Docker para Desenvolvedores (com Docker Swarm e Kubernetes),모든 수준,"₩19,000","₩25,000",12시간 주문형 동영상,"배울 내용
Docker do básico ao avançado
Criar e subir containers de Docker
Criar imagens de Docker
Docker Compose
Desenvolvimento de Volumes no Docker
Criação de networks no Docker
Bind Mount no Docker
Docker Swarm
Kubernetes
Orquestração de containers
Kubernetes em modo declarativo e imperativo
Utilizar o Docker Swarm na AWS
YAML do básico ao avançado",포르투갈어,https://www.udemy.com/course/docker-para-desenvolvedores-com-docker-swarm-e-kubernetes/
development-tools,Kubernetes,"Kubernetes, de principiante a experto",초급자,"₩19,000","₩25,000",16.5시간 주문형 동영상,"배울 내용
Aprenderás cómo funciona Kubernetes desde el punto de vista de arquitectura
Comprenderás los componentes de Kubernetes a profundidad (Pods, ReplicaSets, Deployments, etc)
Orquestarás contenedores como un pro!
Serás capaz de crear estrategias para desplegar aplicaciones en contenedores
Conseguirás un nivel de teoría y entendimiento profundo que ayudará a sobresalir
Aprenderás a utilizar Kubernetes en ambientes reales
Lograrás diseñar aplicaciones con arquitectura de sistemas distribuidos",스페인어,https://www.udemy.com/course/kubernetes-de-principiante-a-experto/
development-tools,Git,Git e GitHub do básico ao avançado (c/ gist e GitHub Pages),모든 수준,"₩19,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Utilizar o Git e GitHub de modo correto como no dia a dia de um desenvolvedor de software
Comandos básicos e avançados do Git
Gerenciar repositórios locais e também em servidores externos como no GitHub
Criar e compartilhar gists
Criar um portfólio com o GitHub Pages
Fluxo completo de controle de versão de um projeto (Code Review, Pull Request, Issues e etc.)
Criar documentos com Markdown",포르투갈어,https://www.udemy.com/course/git-e-github-do-basico-ao-avancado-c-gist-e-github-pages/
development-tools,PHP,PHP 8: Curso de Desenvolvimento Web Completo,모든 수준,"₩17,000","₩23,000",6.5시간 주문형 동영상,"배울 내용
Estilo de codificação PHP
Como desenvolver códigos com qualidade",포르투갈어,https://www.udemy.com/course/boas-praticas-em-php/
development-tools,Microservices,Microsserviços Java com Spring Boot e Spring Cloud,초급자,"₩19,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Uma introdução a algumas das principais ferramentas do Spring Cloud para estruturação de um sistema em microsserviços
Chamadas de API entre microsserviços por meio de clientes Feign
Criar microsserviços escaláveis, com resolução de nomes e balanceamento de carga de forma transparente, usando servidor Eureka
Roteamento transparente de microsserviços com Zuul API Gateway
Configuração centralizada por meio de um servidor de configuração
Autenticação e autorização compartilhada por meio do API Gateway, usando Oauth e JWT",포르투갈어,https://www.udemy.com/course/microsservicos-java-spring-cloud/
development-tools,Algorithms,Curso de Algoritmos e Lógica de Programação,초급자,"₩19,000","₩25,000",1시간 주문형 동영상,"배울 내용
Aprender linguagens de programação com mais facilidade.
Conhecer conceitos básicos e avançados da lógica computacional.
Escrever algoritmos básicos e avançados utilizando o VisuAlg.",포르투갈어,https://www.udemy.com/course/curso-de-algoritmos-e-logica-de-programacao/
development-tools,Git,Formation Git et GitHub: de Débutant à Confirmé,모든 수준,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Comprendre la différence entre Git et GitHub et comment ils fonctionnent ensemble.
Comprendre la philosophie de Git.
Maîtriser les bases de l’outil Git (Clone, Checkout, Add, Commit, Push, Branch, Merge, ...).
Travailler avec une plateforme distante comme GitHub.
Savoir utiliser la puissance des branches.
Résoudre les conflits de commit comme un pro.
Travailler en petites et grandes équipes avec Git.",프랑스어,https://www.udemy.com/course/formation-git-github/
development-tools,Azure DevOps,Azure Boards : Gerenciamento de Projetos com Azure DevOps,모든 수준,"₩19,000","₩25,000",12시간 주문형 동영상,"배울 내용
Gerenciamento de Projetos com o Azure Boards (antigo TFS e VSTS)
Planejamento de Projetos
Dominar Azure Boards
Dashboards
Queries e Charts
Modelo de Processo Ágil
Modelo de Processo Scrum
Modelo de Processo CMMI
Gráficos de Burndown
Integração com Trello, Slack e Microsoft Teams
Relatórios com Power BI
Sprints, Sprint Backlog e Sprint Planning",포르투갈어,https://www.udemy.com/course/azureboards/
development-tools,Git,Git e Github Essencial para o Desenvolvedor,초급자,"₩19,000","₩25,000",12시간 주문형 동영상,"배울 내용
Você será capaz de fazer versionamento de código de forma profissional
Você será capaz de trabalhar com o git com as melhores práticas
Você será capaz de criar seu portfólio de projetos no Github
Você será capaz de criar seu currículo online no Github",포르투갈어,https://www.udemy.com/course/curso-de-git-e-github-essencial/
development-tools,Docker,Docker do 0 à Maestria: Contêineres Desmistificados + EXTRAS,모든 수준,"₩19,000","₩25,000",13.5시간 주문형 동영상,"배울 내용
20% Teoria e 80% Prática
Compreenderá os componentes da plataforma Docker e entenderá o conceito de containers e imagens
Executará e gerenciará containers Docker usando imagens existentes
Crie e publique suas próprias imagens personalizadas.
Disponibilizará as imagens criadas para no DockerHub
Compreenderá o conceito de volumes Docker
Configurará e montará volumes em containers
Utilizar containers para simplificar seus processos
Habilidades para criar ambientes de desenvolvimento avançados com seu código em execução em contêineres.
Aprenda colocando a mão na massa as melhores práticas para criar Dockerfiles e configurar o Docker Compose
더 보기",포르투갈어,https://www.udemy.com/course/docker-do-zero-a-maestria-conteinerizacao-desmistificada/
development-tools,Docker,Orquestração de Containers com Kubernetes,초급자,"₩19,000","₩25,000",10시간 주문형 동영상,"배울 내용
Você irá compreender os conceitos fundamentais do Kubernetes
Você será capaz de fazer uso de clusters Kubernetes em sistemas locais
Você será capaz de publicar aplicações com Kubernetes
Você será capaz de criar arquivos de configuração para Kubernetes com YAML
Você será capaz de publicar e fazer uso do Kubernetes na Google Cloud Plaftorm
Você será capaz de publicar e fazer uso do Kubernetes na Microsoft Azure
Você será capaz de publicar e fazer uso do Kubernetes na Amazon Web Services
Você será capaz de realizar configurações usando ReplicaSets, Serviços e Deployments",포르투갈어,https://www.udemy.com/course/orquestracao-de-containers-com-kubernetes/
development-tools,Git,Dominando Git e GitHub - Do iniciante ao expert,모든 수준,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Realizar a instalação do Git
Utilizar os principais comandos do Git
Entender os estados dos arquivos do projeto
Integrar projetos versionados pelo Git ao GitHub
Enviar e receber as versões do projeto na plataforma Github
Resolver conflitos de alterações em arquivos do projeto.
Trabalhar com branches.
Desenvolver os principais fluxos de trabalho em equipe
Gerenciar os arquivos em stashes
Utilizar pull requests, issues e forks",포르투갈어,https://www.udemy.com/course/dominando-git-e-github/
development-tools,Kubernetes,Kubernetes al completo,모든 수준,"₩19,000","₩25,000",27.5시간 주문형 동영상,"배울 내용
Actualizado completamente en 2023
Aprenderás a manejar un entorno Kubernetes para desplegar tus aplicaciones
Conocerás como instalar y configurar Kubernetes
Aprenderás a manejar los componentes básicos: pods, DeploymentConfigs, Build Configs, Routes, ImageSrteams, etc...
Configurarás servicios para que tus aplicaciones sean accesibles desde fuera
Aprenderás a monitorizar y depurar tus aplicaciones
Comprobarás como funcionan las aplicaciones en múltiples nodos
Crearás un Cluster real con Kubeadm",스페인어,https://www.udemy.com/course/kubernetes-al-completo/
development-tools,Git,GIT od podstaw dla każdego,초급자,"₩19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Nauczysz się efektywnie pracować z gitem. Lokalnie i zdalnie.
Zrozumiesz, co faktycznie robią komendy, które wpisujesz. Koniec z kopiuj, wklej i módl się.
Zdobędziesz wszystkie umiejętności niezbędne świeżemu programiście do pracy w zespole używającym gita.",폴란드어,https://www.udemy.com/course/git-od-podstaw-dla-kazdego/
development-tools,Git,Git: Полный курс для начинающих и не только,모든 수준,"₩26,000",,5시간 주문형 동영상,"배울 내용
Основы GIT
Работа с GitHub
Продвинутые навыки работы с GIT",러시아어,https://www.udemy.com/course/git-alishev/
development-tools,Grafana,Monitoramento de aplicações com Prometheus e Grafana,모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Como instalar e configurar o Prometheus e o Grafana
Como usar o Prometheus desde os recursos básicos até o avançado
Como criar dashboards incríveis com o Grafana
PromQL (linguagem de consulta do Prometheus) do básico ao avançado
Como monitorar uma aplicação web
Como monitorar um servidor Windows
Criação de alertas
Criação de dashboards em tempo real",포르투갈어,https://www.udemy.com/course/monitorando-aplicacoes-com-prometheus-e-grafana/
development-tools,JavaScript,JavaScript: Desde cero con NodeJS,모든 수준,"₩17,000","₩23,000",12시간 주문형 동영상,"배울 내용
Lograrás dominar los fundamentos de este hermoso lenguaje, JavaScript
Lograras manejar tipos de datos estructurados como un profesional.
Comprenderás cómo funciona el asincronismo en JavaScript y también lograras manejarlo sin problemas.
Crearás hermosas aplicaciones del lado del servidor con JavaScript.
Organizaras la estructura de tu código de forma modular, escalable y resiliente, como un profesional.
Manejaras la persistencia de datos en una plataforma en la nube.
¡Llevarás tu proyecto al mundo real! desplegaremos tu proyecto en una plataforma en la nube.",스페인어,https://www.udemy.com/course/javascript-desde-cero-con-nodejs/
development-tools,Git,Git Komplettkurs: Vom Anfänger zum Profi (inkl. GitHub),초급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Beherrsche das Versionsverwaltungssystem git
Arbeite im Team mit GitHub
Entwickle Features separat in einer Branch
Merge Branchen und behebe Konflikte
Stelle den Zustand von vor ein paar Tagen wiederher",독일어,https://www.udemy.com/course/git-komplett/
development-tools,LaTeX,LaTeX do zero ao avançado,모든 수준,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Os alunos estarão aptos a produzir livros, artigos, relatórios, apresentações e TCC usando LaTeX.",포르투갈어,https://www.udemy.com/course/latex-do-zero-ao-avancado/
development-tools,Docker,DOCKER Completo - Do Zero ao Avançado (2023),초급자,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Aprenda o que é Docker
Entenda o que é um container e como usar o Docker como plataforma de container
Aprenda a criar e acessar um contêiner do Docker usando uma imagem do Docker Hub
Saiba como instalar e usar o Docker em qualquer sistema (macOS, Windows, Linux)
Obtenha as habilidades para criar ambientes de desenvolvimento com seu código em execução em containers.
Crie e publique suas próprias imagens personalizadas.
Aprenda como implantar aplicativos Docker",포르투갈어,https://www.udemy.com/course/docker-zero-avancado/
development-tools,Microservices,Microservicios Spring Cloud Eureka & Angular Full-stack,중급자,"₩19,000","₩25,000",24시간 주문형 동영상,"배울 내용
Construye, implementa y escala microservicios con Spring Boot 2 y Spring Cloud
Aprende a crear y consumir servicios web RESTful con Spring Boot
Conecta y consume otros microservicios utilizando cliente HTTP
Implementa Balanceo de carga del lado del cliente con Spring Cloud Load Balancer
Implementa el registro y el escalamiento con el servidor Eureka y Spring Cloud Gateway
Desarrolla aplicaciones web full-stack con Angular 9 (frontend) y Microservicios con Spring Cloud (backend)
Aprende sobre componentes, directivas, rutas, pipes y servicios de una aplicación Angular
Aprende a implementar paginación de resultado con Angular y Spring Microservicios
더 보기",스페인어,https://www.udemy.com/course/microservicios-spring-cloud-y-angular-9/
development-tools,LabVIEW,Labview Core I & Labview Core II,모든 수준,"₩17,000","₩79,000",15.5시간 주문형 동영상,"배울 내용
Comprender lo que son paneles frontales, block diagrams y paneles de conectores. Entender completamente tipos de datos en Labview.
Utilizar y entender correctamente estructuras de programación disponibles en Labview.
Utilizar técnicas de depuración modos edición y online correctamente.
Diseñar e implementar màquinas de estados bajo la metodología de Labview.
Crear front panels con base en técnicas de look and feel y teoría de color.
Identificar, comprender diferencias entre un GUI, HMI y SCADA.
Crear Subvis y documentar aplicaciones en Labview como desarrolladores certificados asociados
Crear aplicaciones y generar reportes en PDF de pruebas realizadas
더 보기",스페인어,https://www.udemy.com/course/labview-university-de-cero-a-la-primera-certificacion/
development-tools,Azure DevOps,"Azure Pipelines - CI/CD, Docker e Kubernetes no Azure DevOps",모든 수준,"₩19,000","₩25,000",17.5시간 주문형 동영상,"배울 내용
DevOps
Integração Continua (C.I.)
Entrega Continua (C.D)
Deployment Patterns (Big Bang, Ramped, Canary, Blue/Green e A/B Testing)
Build Pipeline com Classic Editor
Build Pipeline com YAML
Pipeline de Qualidade com Teste Unitário
Pipeline de Qualidade com Teste de Integração
Pipeline de Qualidade com SonarQube e SonarCloud
Docker Containers
Kubernetes no Azure (AKS)
Azure Container Registry (ACR)
더 보기",포르투갈어,https://www.udemy.com/course/azurepipelines/
development-tools,Terraform,Terraform - Do Básico ao Avançado,초급자,"₩17,000","₩23,000",9.5시간 주문형 동영상,"배울 내용
Aprender a criar scripts Terraform do zero ao avançado
Aprender a criar infraestrutura como código (IaC) com Terraform
Criar infraestrutura em provedores de cloud (AWS e Azure) usando Terraform
Ter noções de como trabalhar com Terraform em um ambiente DevOps
Adaptar scripts Terraform à uma pipeline CI/CD (Gitlab CI, Azure DevOps e Github Actions)",포르투갈어,https://www.udemy.com/course/terraform-do-basico-ao-avancado/
development-tools,Jenkins,La Guía de Jenkins: ¡De Cero a Experto! | Julio 2023,모든 수준,"₩19,000","₩25,000",12시간 주문형 동영상,"배울 내용
Tener una base sólida más allá de los fundamentos de Jenkins
Aprender sobre Integración Continua (CI) y Distribución/Implentación Continua (CD)
¡Integraciones de Jenkins con Docker, Maven, NodeJS, Git y mucho más!
Aprender a automatizar con Jenkins tus propios proyectos y tareas
Elaborar desde Jobs manuales hasta Pipelines que se adapten a tus necesidades
Aprender desde CERO y con todos los detalles (que es lo más importante)",스페인어,https://www.udemy.com/course/la-guia-de-jenkins-de-cero-a-experto/
development-tools,OpenShift,Openshift 4 desde cero (actualizado 2023),모든 수준,"₩19,000","₩25,000",15.5시간 주문형 동영상,"배울 내용
Aprender a desplegar aplicaciones en Red Hat Openshift 4
Actualizado totalmente en Julio de 2023 a las últimas versiones
Trabajar con los componentes y recursos de un cluster Red Hat OpenShift
Usar la consola WEB para desplegar y trabajar con tus aplicaciones
Crear y lanzar PODs y contenedores dentro de OpenShift
Crear y trabajar con Deployments
Crear y usar servicios y rutas
Trabajar con DeploymentConfig, BuildConfig, Routes y otros recursos de Openshift
Aprenderás a usar la herramienta OC para trabajar con el cluster
Aprender a gestionar imágenes con ImageStreams
더 보기",스페인어,https://www.udemy.com/course/openshift-4-desde-cero/
development-tools,Git,Curso de Git y Github: GIT PROFESIONAL desde cero + E-Book,모든 수준,"₩20,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Conocimiento Profesional de Git.🔥
Conocimiento Profesional de Github.🔥
Conocimiento Profesional de la extension de VSC para git.🔥
Seguridad de como manejar el sistema de control de versiones.🔥
Flujo completo de un ambiente de trabajo profesional🔥",스페인어,https://www.udemy.com/course/curso-de-git-y-github-git-profesional-desde-cero/
development-tools,Docker,Docker - Guía práctica de uso para desarrolladores,모든 수준,"₩219,000",,14시간 주문형 동영상,"배울 내용
Docker CLI
Construcción de imágenes
Uso de imágenes, redes, volúmenes
Repositorios privados y despliegues
Dockerfile y multi-stage build
Docker compose - multi-container applications
Deployments Digital Ocean
GitHub Actions - Automatizar construcción",스페인어,https://www.udemy.com/course/docker-guia-practica/
development-tools,Spring Batch,Curso para desenvolvimento de jobs com Spring Batch,모든 수준,"₩20,000","₩25,000",6.5시간 주문형 동영상,"배울 내용
Contruir e manter jobs resilientes e eficientes com Spring Batch.
Realizar leitura, escrita e processamento de dados utilizando componentes do Spring Batch.
Melhores práticas para o desenvolvimento de jobs Spring Batch.",포르투갈어,https://www.udemy.com/course/curso-para-desenvolvimento-de-jobs-com-spring-batch/
development-tools,Git,Git - Básico ao avançado (2021),모든 수준,"₩17,000","₩23,000",4시간 주문형 동영상,"배울 내용
Como realizar o versionamento de projetos utilizando o Git
Comandos básicos e avançados
Conceitos relacionados aos comandos que serão explicados através de animações
Sistema de controle de versão distribuído (DVCS)",포르투갈어,https://www.udemy.com/course/git-basico-ao-avancado-2021/
development-tools,Docker,Docker Essencial para o Desenvolvedor,초급자,"₩20,000","₩25,000",8.5시간 주문형 동영상,"배울 내용
Você irá compreender os conceitos fundamentais do Docker
Você será capaz de fazer uso do Docker em sistemas locais
Você será capaz de publicar aplicações com Docker
Você será capaz de criar arquivos de configuração para Docker com YAML
Você será capaz de publicar e fazer uso do Docker na Amazon Web Services",포르투갈어,https://www.udemy.com/course/docker-essencial-para-o-desenvolvedor/
development-tools,Docker,Guía Completa de Docker & Kubernetes con Spring Boot 2023,중급자,"₩17,000","₩79,000",32.5시간 주문형 동영상,"배울 내용
Aprende a crear y consumir servicios web RESTful con Spring Boot
Aprende Docker desde cero
Aprende Kubernetes desde cero
Conecta y consume otros microservicios utilizando cliente HTTP con Feign Spring Cloud
Aprende a crear y usar imágenes y contenedores con Docker
Aprende sobre las redes de contenedores con Docker Networks y DNS Service Discovery
Aprende qué es Docker y Kubernetes y por qué podría querer utilizarlos en sus microservicicos
Centraliza las configuraciones de los microservicios con Kubernetes Config Map
더 보기",스페인어,https://www.udemy.com/course/guia-completa-de-docker-kubernetes-con-spring-boot/
development-tools,Git,Git/GitHub/GitLab完全教程（包括Git底层原理）,초급자,"₩19,000","₩88,000",14시간 주문형 동영상,"배울 내용
熟练掌握Git/Github/GitLab的使用
多人协作下基于Git的开发流程
Git的Best Practice
Git的基本原理",Simplified Chinese,https://www.udemy.com/course/git-basic/
development-tools,Git,Curso Git e GitHub Ninja,초급자,"₩23,000",,9시간 주문형 동영상,"배울 내용
Versionar seus próprios projetos utilizando git e GitHub
Trabalhar em equipes (times de desenvolvimento) que utilizam a ferramenta git como controle de versão
Colaborar com projetos open source que utilizem git como sistema de controle de versão",포르투갈어,https://www.udemy.com/course/git-e-github-ninja/
development-tools,Docker,Docker fundamental - Aprenda a utilizar a ferramenta,모든 수준,"₩17,000","₩23,000",1시간 주문형 동영상,"배울 내용
Criar e subir containers de Docker
Criar imagens de Docker",포르투갈어,https://www.udemy.com/course/docker-fundamental-aprenda-a-utilizar-a-ferramenta/
development-tools,Coaching,Coaching Integrativo Sistêmico Profissional -(INTERNACIONAL),모든 수준,"₩20,000","₩25,000",70.5시간 주문형 동영상,"배울 내용
O objetivo deste programa é aparelhar e Formar Coachs com ferramentas e habilidades cognitivas, emocionais e relacionais para para se tornarem coaches
A FORMAÇÃO EM COACHING INTEGRATIVO SISTÊMICO, além de integrar Neurociência, Autogestão, e os Melhores Recursos para Eliminação de Gaps, Bloqueios e Impasses,.
Uma modelo para excelência humana e performance ao seu alcance. em atendimento a clientes através de Assessments, Técnicas e Ferramentas para prática do Coachi
A metodologia desenvolvida na Europa, foi aprimorada pelo Trainer Luis Lindner, Licenciado e Treinado pelo próprio criador, o Alemão Bernd Isert - Metaforum
ainda integra as técnicas fundamentais da Programão Neurolinguística, do Trabalho focado na solução, da Hipnoterapia, das Constelações Sistêmicas, do Dialogo S",포르투갈어,https://www.udemy.com/course/formacao-em-coaching-integrativo-sistemico/
development-tools,Jenkins,Jenkins básico para Sysadmins e Developers,초급자,"₩20,000","₩25,000",4시간 주문형 동영상,"배울 내용
Conhecer os conceitos sobre CI/CD e Continuous Deployment
Instalar o Jenkins em diferentes plataformas
Configurar o Jenkins de forma completa
Escalar o jenkins através de Slaves
Criar e configurar Pipelines
Notificar o status dos seus builds
Instalar e utilizar o Jenkins Blue Ocean
Gerenciar o Jenkins através da CLI",포르투갈어,https://www.udemy.com/course/curso-online-jenkins-basico-sysadmins-developers/
development-tools,JIRA,Jira Software (2023): projetos completos com Scrum,초급자,"₩17,000","₩23,000",5시간 주문형 동영상,"배울 내용
Criação de Projetos no Jira Software
Configuração e da metodologia Scrum
Criação de Fluxos de Trabalho avançados
Filtros, consultas e relatórios no Jira
Dashboards",포르투갈어,https://www.udemy.com/course/dominando-o-scrum-com-o-jira/
development-tools,Git,Git Grundlagen (mit GitHub),초급자,"₩20,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Lerne die wichtigsten Konzepte des Git-Quellcodeverwaltungssystems kennen
Arbeite in Teams zusammen auf GitHub und teile Projekte
Erstelle Branches und lerne mögliche Konflikte zu lösen
Verstehe, wann und warum Git für die Versionskontrolle in einem Projekt verwendet werden
Widerherstellen und zurücksetzen (revert / reset) von Projekten. Wann welcher Ansatz sinnvoll
Unterschied zwischen merge und rebase, wann du welches von beiden verwenden solltest.",독일어,https://www.udemy.com/course/git-grundlagen/
development-tools,Git,Git e Github - Básico e Intermediário,모든 수준,"₩20,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Entender o motivo de usar um controlador de versão
Aprender a diferença entre git e github.
Instalar e configurar o git
Entender de forma profunda como o git trabalha
Aprender a versionar seus projetos de forma local e remota.",포르투갈어,https://www.udemy.com/course/git-e-github-basico-e-intermediario/
development-tools,Docker,Docker od podstaw - dla programistów i nie tylko,중급자,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Używać Docker-a w codziennej pracy
Budować wydajne obrazy Docker-a dla swoich aplikacji
Zapisywać i dbać o dane kontenerów
Dbać o bezpieczeństwo przygotowanych obrazów
Budować i zapisywać obrazy w publicznym repozytorium
Używać narzędzia docker-compose
Używać alternatywnych narzędzi zgodnych z OCI
Używać najlepszych praktyk przy tworzeniu kontenerów",폴란드어,https://www.udemy.com/course/docker-od-podstaw-dla-programistow-i-nie-tylko/
development-tools,Docker,Docker - Полный курс Docker,모든 수준,"₩17,000","₩23,000",7시간 주문형 동영상,"배울 내용
Вы изучите основы Docker, а также основные компоненты Docker: Клиент, Сервер, Docker Hub, Образы и Контейнеры, а также то, как они взаимодействуют друг с другом
Вы научитесь загружать образы с Docker Hub и создавать на основании них контейнеры. Также вы научитесь публиковать порты для контейнеров и подключать тома
Вы научитесь создавать Dockerfile с описанием шагом по построению собственных образов для запуска приложиений в контейнерах с инструкциями FROM, RUN, COPY, CMD
И главное - вы научитесь пользоваться Docker Compose для запуска нескольких сервисов одновременно и настроите запуск реального веб приложения в Докере",러시아어,https://www.udemy.com/course/docker-ru/
development-tools,Docker,Docker para desenvolvedores Javascript / Node.JS,모든 수준,"₩19,000","₩25,000",7시간 주문형 동영상,"배울 내용
Utilizar o Docker
Trabalhar com o Docker em ambiente de desenvolvimento
Trabalhar com o Docker no servidor (em ambiente de produção)
Dockerizar aplicações Javascript / Node JS",포르투갈어,https://www.udemy.com/course/docker-nodejs/
development-tools,Apache Maven,Java Maven: Introduccion paso a paso para no expertos,초급자,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
Construye aplicaciones Java de la manera fácil y rápida
Entiende la configuración y funcionamiento de Maven
Resuelve problemas para hacer que funcionen tus construcciones de software",스페인어,https://www.udemy.com/course/java-maven/
development-tools,Docker,Docker para desenvolvedores Ruby on Rails,모든 수준,"₩19,000","₩25,000",7.5시간 주문형 동영상,"배울 내용
Utilizar o Docker
Trabalhar com o Docker em ambiente de desenvolvimento
Trabalhar com o Docker no servidor (em ambiente de produção)
Dockerizar aplicações Rails",포르투갈어,https://www.udemy.com/course/docker-rails/
development-tools,Docker,Docker : Pemula sampai Mahir,초급자,"₩17,000","₩23,000",8시간 주문형 동영상,"배울 내용
Docker
Docker Dasar
Docker Network
Docker Volume
Docker Compose
Docker Swarm",Indonesian,https://www.udemy.com/course/docker-pemula/
